"SampleId","Location","Site","SampleDate","MicroscopeType","WholePlate","Species","IsSpeciesToxic","VolumeInMillilitres","Average","NumberOfColonies","CellsPerMl","TotalBioVolume","PotentiallyToxicCellMl","PotentiallyToxicBioVolume","ToxinCluster"
3956.1,"Rotoiti","Okere Arm",2021-02-22,"20A","Whole Plate","Aphanocapsa sp",FALSE,10,137.1,NA,137.1,0.000308475,0,0,""
3956.2,"Rotoiti","Okere Arm",2021-02-22,"20A","Whole Plate","Dolichospermum planctonicum",TRUE,10,51.5,NA,20.6,0.007622,20.6,0.007622,""
3956.3,"Rotoiti","Okere Arm",2021-02-22,"20A","Whole Plate","Dolichospermum spiroides",TRUE,10,20.66666667,NA,6.2,0.001612,6.2,0.001612,""
3956.4,"Rotoiti","Okere Arm",2021-02-22,"20A","Whole Plate","Dolichospermum circinale",TRUE,10,69,NA,6.9,0.003971916,6.9,0.003971916,""
3957.1,"Rotorua","Ohau Channel",2021-02-22,"20A","Whole Plate","Aphanocapsa sp",FALSE,10,97.33333333,NA,29.2,0.0000657,0,0,""
3957.2,"Rotorua","Ohau Channel",2021-02-22,"20A","Whole Plate","Dolichospermum planctonicum",TRUE,10,20.66666667,NA,6.2,0.002294,6.2,0.002294,""
3936.1,"Rotorua","Holdens Bay",2021-02-16,"20A","Whole Plate","Pseudanabaena limnetica (cylinder)",TRUE,10,14.33333333,NA,8.6,0.0006794,8.6,0.0006794,""
3936.2,"Rotorua","Holdens Bay",2021-02-16,"20A","Whole Plate","Aphanocapsa sp",FALSE,10,132.5714286,NA,92.8,0.0002088,0,0,""
3936.3,"Rotorua","Holdens Bay",2021-02-16,"20A","Whole Plate","Dolichospermum circinale",TRUE,10,43,NA,8.6,0.004950504,8.6,0.004950504,""
3936.4,"Rotorua","Holdens Bay",2021-02-16,"20A","Whole Plate","Dolichospermum planctonicum",TRUE,10,36.66666667,NA,11,0.00407,11,0.00407,""
3936.5,"Rotorua","Holdens Bay",2021-02-16,"20A","Whole Plate","Microcystis sp",TRUE,10,27,NA,2.7,0.000193856,2.7,0.000193856,"Microcystis spp."
3938.1,"Rotorua","Ngongotaha",2021-02-16,"20A","Whole Plate","Pseudanabaena mucicola (cylinder)",FALSE,10,5.25,NA,2.1,0.000023646,0,0,""
3939.1,"Rotorua","Hamurana",2021-02-16,"20A","160","Pseudanabaena limnetica (cylinder)",TRUE,10,14.33333333,NA,135.0886806,0.010672006,135.0886806,0.010672006,""
3939.2,"Rotorua","Hamurana",2021-02-16,"20A","160","Planktothrix sp",TRUE,10,31,NA,97.38951389,0.030580307,97.38951389,0.030580307,""
3942.1,"Kaituna","Trout Pool",2021-02-16,"20A","Whole Plate","Aphanocapsa sp",FALSE,10,34,NA,37.4,0.00008415,0,0,""
3942.2,"Kaituna","Trout Pool",2021-02-16,"20A","Whole Plate","Microcystis sp",TRUE,10,136,NA,13.6,0.000976461,13.6,0.000976461,"Microcystis spp."
3942.3,"Kaituna","Trout Pool",2021-02-16,"20A","Whole Plate","Dolichospermum planctonicum",TRUE,10,19,NA,1.9,0.000703,1.9,0.000703,""
3943.1,"Rotoiti","Okere Arm",2021-02-16,"20A","160","Aphanocapsa sp",FALSE,10,51.25,NA,1932.082292,0.004347185,0,0,""
3943.2,"Rotoiti","Okere Arm",2021-02-16,"20A","160","Planktothrix sp",TRUE,10,17,NA,106.8143056,0.033539692,106.8143056,0.033539692,""
3943.3,"Rotoiti","Okere Arm",2021-02-16,"20A","160","Dolichospermum planctonicum",TRUE,10,27,NA,84.823125,0.031384556,84.823125,0.031384556,""
3943.4,"Rotoiti","Okere Arm",2021-02-16,"20A","160","Cuspidothrix issatschenkoi",TRUE,10,77,NA,241.9029861,0.01378847,241.9029861,0.01378847,"Cuspidothrix issatschenkoi"
3943.5,"Rotoiti","Okere Arm",2021-02-16,"20A","160","Pseudanabaena limnetica (cylinder)",TRUE,10,26,NA,81.68152778,0.006452841,81.68152778,0.006452841,""
3944.1,"Rotorua","Ohau Channel",2021-02-16,"20A","Whole Plate","Pseudanabaena limnetica (cylinder)",TRUE,10,32,NA,3.2,0.0002528,3.2,0.0002528,""
3944.2,"Rotorua","Ohau Channel",2021-02-16,"20A","Whole Plate","Planktothrix sp",TRUE,10,20,NA,2,0.000628,2,0.000628,""
3923.1,"Rotorua","Holdens Bay",2021-02-08,"20A","160","Dolichospermum planctonicum",TRUE,10,100,NA,314.1597222,0.116239097,314.1597222,0.116239097,""
3923.2,"Rotorua","Holdens Bay",2021-02-08,"20A","160","Pseudanabaena galeata (cylinder)",TRUE,10,10.33333333,NA,194.7790278,0.011686742,194.7790278,0.011686742,""
3923.3,"Rotorua","Holdens Bay",2021-02-08,"20A","160","Dolichospermum circinale",TRUE,10,8,NA,25.13277778,0.014467432,25.13277778,0.014467432,""
3925.1,"Rotorua","Ngongotaha",2021-02-08,"20A","Whole Plate","Pseudanabaena limnetica (cylinder)",TRUE,10,15,NA,15,0.001185,15,0.001185,""
3925.2,"Rotorua","Ngongotaha",2021-02-08,"20A","Whole Plate","Pseudanabaena mucicola (cylinder)",FALSE,10,6,NA,1.2,0.000013512,0,0,""
3925.3,"Rotorua","Ngongotaha",2021-02-08,"20A","Whole Plate","Dolichospermum circinale",TRUE,10,34.25,NA,13.7,0.007886268,13.7,0.007886268,""
3925.4,"Rotorua","Ngongotaha",2021-02-08,"20A","Whole Plate","Dolichospermum spiroides",TRUE,10,69.75,NA,27.9,0.007254,27.9,0.007254,""
3925.5,"Rotorua","Ngongotaha",2021-02-08,"20A","Whole Plate","Aphanizomenon sp",TRUE,10,10,NA,2,0.0001235,2,0.0001235,""
3925.6,"Rotorua","Ngongotaha",2021-02-08,"20A","Whole Plate","Dolichospermum planctonicum",TRUE,10,4,NA,0.4,0.000148,0.4,0.000148,""
3926.1,"Rotorua","Hamurana",2021-02-08,"20A","Whole Plate","Pseudanabaena limnetica (cylinder)",TRUE,10,8.333333333,NA,2.5,0.0001975,2.5,0.0001975,""
3926.2,"Rotorua","Hamurana",2021-02-08,"20A","Whole Plate","Dolichospermum circinale",TRUE,10,40.7,24,179.08,0.103085611,179.08,0.103085611,""
3926.3,"Rotorua","Hamurana",2021-02-08,"20A","Whole Plate","Dolichospermum planctonicum",TRUE,10,25.5,NA,5.1,0.001887,5.1,0.001887,""
3929.1,"Kaituna","Trout Pool",2021-02-08,"20A","160","Phormidium sp",TRUE,10,4,NA,12.56638889,0.001172947,12.56638889,0.001172947,""
3929.2,"Kaituna","Trout Pool",2021-02-08,"20A","160","Dolichospermum planctonicum",TRUE,10,21.33333333,NA,201.0622222,0.074393022,201.0622222,0.074393022,""
3929.3,"Kaituna","Trout Pool",2021-02-08,"20A","160","Aphanocapsa sp",FALSE,10,153,NA,480.664375,0.001081495,0,0,""
3929.4,"Kaituna","Trout Pool",2021-02-08,"20A","160","Microcystis sp",TRUE,10,46,NA,144.5134722,0.010375861,144.5134722,0.010375861,"Microcystis spp."
3929.5,"Kaituna","Trout Pool",2021-02-08,"20A","160","Pseudanabaena galeata (cylinder)",TRUE,10,12,NA,37.69916667,0.00226195,37.69916667,0.00226195,""
3930.1,"Rotoiti","Okere Arm",2021-02-08,"20A","Whole Plate","Dolichospermum spiroides",TRUE,10,41.66666667,NA,12.5,0.00325,12.5,0.00325,""
3930.2,"Rotoiti","Okere Arm",2021-02-08,"20A","Whole Plate","Aphanocapsa sp",FALSE,10,65.8,NA,32.9,0.000074025,0,0,""
3930.3,"Rotoiti","Okere Arm",2021-02-08,"20A","Whole Plate","Dolichospermum planctonicum",TRUE,10,27.92307692,NA,36.3,0.013431,36.3,0.013431,""
3930.4,"Rotoiti","Okere Arm",2021-02-08,"20A","Whole Plate","Microcystis sp",TRUE,10,157,NA,15.7,0.001127238,15.7,0.001127238,"Microcystis spp."
3930.5,"Rotoiti","Okere Arm",2021-02-08,"20A","Whole Plate","Pseudanabaena limnetica (cylinder)",TRUE,10,16,NA,1.6,0.0001264,1.6,0.0001264,""
3930.6,"Rotoiti","Okere Arm",2021-02-08,"20A","Whole Plate","Oscillatoria sp",TRUE,10,35,NA,3.5,0.00946575,3.5,0.00946575,""
3931.1,"Rotorua","Ohau Channel",2021-02-08,"20A","Whole Plate","Dolichospermum planctonicum",TRUE,10,39.5,NA,7.9,0.002923,7.9,0.002923,""
3931.2,"Rotorua","Ohau Channel",2021-02-08,"20A","Whole Plate","Dolichospermum circinale",TRUE,10,35.5,NA,7.1,0.004087044,7.1,0.004087044,""
3909.1,"Rotorua","Holdens Bay",2021-02-01,"20A","Whole Plate","Aphanizomenon sp",TRUE,10,20,NA,2,0.0001235,2,0.0001235,""
3909.2,"Rotorua","Holdens Bay",2021-02-01,"20A","Whole Plate","Dolichospermum planctonicum",TRUE,10,49.75,NA,19.9,0.007363,19.9,0.007363,""
3909.3,"Rotorua","Holdens Bay",2021-02-01,"20A","Whole Plate","Dolichospermum circinale",TRUE,10,54,NA,5.4,0.003108456,5.4,0.003108456,""
3909.4,"Rotorua","Holdens Bay",2021-02-01,"20A","Whole Plate","Pseudanabaena limnetica (cylinder)",TRUE,10,0,NA,0,0,0,0,""
3911.1,"Rotorua","Ngongotaha",2021-02-01,"20A","Whole Plate","Pseudanabaena limnetica (cylinder)",TRUE,10,14.71428571,NA,20.6,0.0016274,20.6,0.0016274,""
3911.2,"Rotorua","Ngongotaha",2021-02-01,"20A","Whole Plate","Dolichospermum circinale",TRUE,10,12,NA,2.4,0.001381536,2.4,0.001381536,""
3911.3,"Rotorua","Ngongotaha",2021-02-01,"20A","Whole Plate","Oscillatoria sp",TRUE,10,78,NA,7.8,0.0210951,7.8,0.0210951,""
3912.1,"Rotorua","Hamurana",2021-02-01,"20A","Whole Plate","Pseudanabaena galeata (cylinder)",TRUE,10,5,NA,0.5,0.00003,0.5,0.00003,""
3912.2,"Rotorua","Hamurana",2021-02-01,"20A","Whole Plate","Dolichospermum planctonicum",TRUE,10,12,NA,1.2,0.000444,1.2,0.000444,""
3915.1,"Kaituna","Trout Pool",2021-02-01,"20A","Whole Plate","Aphanizomenon sp",TRUE,10,14,NA,1.4,0.00008645,1.4,0.00008645,""
3915.2,"Kaituna","Trout Pool",2021-02-01,"20A","Whole Plate","Aphanocapsa sp",FALSE,10,35,NA,14,0.0000315,0,0,""
3916.1,"Rotoiti","Okere Arm",2021-02-01,"20A","160","Aphanocapsa sp",FALSE,10,128.6666667,NA,1212.656528,0.002728477,0,0,""
3916.2,"Rotoiti","Okere Arm",2021-02-01,"20A","160","Dolichospermum spiroides",TRUE,10,42,NA,131.9470833,0.034306242,131.9470833,0.034306242,""
3917.1,"Rotorua","Ohau Channel",2021-02-01,"20A","Whole Plate","Dolichospermum planctonicum",TRUE,10,36.63636364,NA,40.3,0.014911,40.3,0.014911,""
